root_626,root_888,fafb_match,malecns_match,cell_type,super_class,neurotransmitter_predicted,sexually_dimorphic,region
720575941480740738,720575941480740738,720575940619655685,20040,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941578106101,720575941565105554,720575940640612480,12032,LC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941593907307,720575941463963280,720575940621259875,18558,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941702505690,720575941393550596,720575940640625280,18145,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941524631627,720575941483183299,720575940628228251,156464,LC22,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941732715307,720575941520386264,720575940611201998,516425,LC22,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941524539467,720575941487618957,720575940633176749,18918,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941467991830,720575941467991830,720575940628438427,522360,Nod1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941615101081,720575941615101081,720575940627471619,13909,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941564494994,720575941613709670,720575940645564183,309407,MTe44,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941481600847,720575941541520765,720575940634017453,520797,LPT21,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941626068170,720575941634722464,720575940615274914,11163,LT51,visual_projection,glutamate,isomorphic,optic_lobe
720575941514372451,720575941418178332,720575940615369266,54962,LC6,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941523667275,720575941523667275,720575940628523113,96253,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941527620484,720575941529172134,720575940619014981,23394,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941611660390,720575941611660390,720575940621659046,41315,Mi1,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941688977932,720575941613660390,720575940628307026,268386,Am1,optic_lobe_intrinsic,gaba,isomorphic,optic_lobe
720575941450104910,720575941450104910,720575940607245186,49449,MeTu1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941533337066,720575941505786674,720575940629421879,59121,MeTu1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941562476434,720575941562476434,720575940627887888,107876,T5b,optic_lobe_intrinsic,acetylcholine,isomorphic,optic_lobe
720575941564227218,720575941564227218,720575940637244905,29506,LLPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941535578817,720575941535578817,720575940621799081,36872,LLPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941412241519,720575941599767744,720575940625894658,24483,LLPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941555405313,720575941555405313,720575940636029662,21406,LLPC1,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941533542232,720575941527613465,720575940622053185,14370,LT51,visual_projection,glutamate,isomorphic,optic_lobe
720575941500435595,720575941500435595,720575940606056364,92837,LC20a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941495164800,720575941495164800,720575940613013246,44871,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941429518255,720575941429518255,720575940625820805,87585,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941502745943,720575941502745943,720575940613013246,49304,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941469934603,720575941469934603,720575940621507437,49992,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941587449924,720575941587449924,720575940631212115,47599,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941534384906,720575941534384906,720575940608591428,29102,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941606045293,720575941606045293,720575940615954838,48923,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941624580972,720575941624580972,720575940658689153,27533,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941514396921,720575941514396921,720575940619849654,33979,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941599106857,720575941599106857,720575940640856205,51080,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941534424242,720575941587123846,720575940625305240,31900,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941504682405,720575941504682405,720575940622524148,42794,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941475615262,720575941475615262,720575940620158384,49643,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941469198301,720575941514918865,720575940615637846,42080,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941484889410,720575941484889410,720575940613013246,42878,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941578034933,720575941578034933,720575940629205753,29219,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941553527041,720575941553527041,720575940631254588,43301,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941535237810,720575941535237810,720575940650450934,25394,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941514003555,720575941514003555,720575940650455286,69463,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941448907086,720575941448907086,720575940629669531,32946,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941533530546,720575941533530546,720575940628023296,62529,LC10e,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941491227854,720575941491227854,720575940616794585,44299,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941509788176,720575941509788176,720575940612332401,66013,LC10e,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941495149952,720575941495149952,720575940628023296,62529,LC10e,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941536184330,720575941536184330,720575940622240355,29186,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941611521001,720575941440603455,720575940619021272,14823,LT51,visual_projection,glutamate,isomorphic,optic_lobe
720575941548307517,720575941548307517,720575940627676798,29359,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941465945878,720575941465945878,720575940612236241,32614,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941488860981,720575941488860981,720575940618229853,20410,LC33,visual_projection,glutamate,isomorphic,optic_lobe
720575941530938597,720575941530938597,720575940628632064,58228,LC10e,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941565418503,720575941565418503,720575940635263383,25369,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941566793774,720575941605256950,720575940625893834,24854,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941505475397,720575941505475397,720575940633265844,44666,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941400228643,720575941400228643,720575940623804560,28134,LC10d,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941408690094,720575941408690094,720575940628615752,58228,LC10e,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941525208141,720575941525208141,720575940612499662,22510,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941470818679,720575941478456897,720575940645077527,24854,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941553860506,720575941553860506,720575940606672486,34931,LC6,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941488831541,720575941556648961,720575940638910296,23868,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941453360691,720575941453360691,720575940630560719,78103,LC10b,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941448062484,720575941448062484,720575940622187329,23867,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941470212928,720575941566845079,720575940622489235,27211,LC6,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941505979301,720575941505979301,720575940613109410,30941,LC10d,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941534399498,720575941534399498,720575940643207191,31976,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941573512264,720575941573512264,720575940624243006,34844,LC10d,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941407316142,720575941407316142,720575940634690529,48901,LC10b,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941534400010,720575941562922285,720575940645308196,20979,LT80,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941645242273,720575941645242273,720575940622364598,11335,LT51,visual_projection,glutamate,isomorphic,optic_lobe
720575941548182152,720575941670917809,720575940613109410,29893,LC10d,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941532374915,720575941532374915,720575940618242338,29633,LC6,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941666613747,720575941666613747,720575940621260052,30714,LC6,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941560559987,720575941560559987,720575940644940232,37926,LC6,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941431233673,720575941431233673,720575940620720112,22397,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941497371721,720575941497371721,720575940629854671,27544,LC10d,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941578246901,720575941520241324,720575940616179050,80504,LC10e,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941570830494,720575941570830494,720575940635081579,21238,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941568111986,720575941568111986,720575940623082237,36421,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941514119939,720575941501355682,720575940615377319,31941,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941353180976,720575941417503260,720575940627400522,24283,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941473858875,720575941473858875,720575940645603095,49244,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941529660875,720575941529660875,720575940621050038,42631,LC10d,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941508851472,720575941508851472,720575940604324017,38017,LC6,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941505696677,720575941505696677,720575940603391404,44281,LC6,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941655360724,720575941616285081,720575940617652180,70262,LC10b,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941573614587,720575941573614587,720575940639057240,22248,LC10a,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941448894798,720575941516229187,720575940631964729,14878,aMe4,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941458278470,720575941458278470,720575940615933078,52648,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941505441815,720575941505441815,720575940629929211,51086,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941429466616,720575941557404499,720575940621673983,113759,cM04,visual_centrifugal,glutamate,isomorphic,central_brain
720575941536172259,720575941536172259,720575940607718101,44930,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941506919553,720575941644747365,720575940619061851,41930,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941571914142,720575941571914142,720575940623115507,25704,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941515397210,720575941515397210,720575940628351314,33650,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941533394819,720575941533394819,720575940616603973,38980,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941552078471,720575941507201957,720575940632462417,47310,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941624372938,720575941624372938,720575940631212115,47599,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941541856860,720575941541856860,720575940648798073,52152,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941668187569,720575941668187569,720575940610872050,25873,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941594174571,720575941594174571,720575940623263453,16936,LPT31,visual_projection,dopamine,isomorphic,optic_lobe
720575941489628622,720575941489628622,720575940630561578,25772,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941701622490,720575941701622490,720575940623227028,30942,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941505479703,720575941505479703,720575940612840615,38458,LC17,visual_projection,glutamate,isomorphic,optic_lobe
720575941513760835,720575941513760835,720575940637670982,28960,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941596983232,720575941596983232,720575940630210616,38940,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941525555225,720575941525555225,720575940632676377,55281,LC17,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941473865531,720575941473865531,720575940625449360,88982,LC10b,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941731024171,720575941504581867,720575940632603873,27744,LC9,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941558413860,720575941558413860,720575940619870656,25308,LC19,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941688425484,720575941688425484,720575940613830722,58668,LC12,visual_projection,acetylcholine,isomorphic,optic_lobe
720575941566642734,720575941566642734,720575940629357676,19050,LPLC4,visual_projection,acetylcholine,isomorphic,optic_lobe
